105
# x y z
23	32	30	31	3.00000737252992e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	7.26412165776341e-01	1.36700927380863e+03	9.93012167223673e+02	1.36700927380863e+03	1
24	33	25	26	3.00000834901596e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.35023439774372e-01	1.19792968238945e+03	1.00029936399666e+03	1.19792968238945e+03	1
24	33	26	27	3.00003348186868e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.34965396174411e+00	2.96567170988324e+02	9.93397399224281e+02	2.96567170988324e+02	1
24	33	27	28	3.00026343726894e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.62708636262762e+01	3.63477480980262e+01	9.54886733405487e+02	3.63477480980262e+01	1
24	33	28	29	3.00042152785095e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.04962440568219e+01	2.34238109046725e+01	9.48576363136464e+02	2.34238109046725e+01	1
24	33	29	30	3.00078896603718e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.94007965613288e+01	1.25444672388786e+01	7.45151346426882e+02	1.25444672388786e+01	1
24	33	30	31	3.00002635276383e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.54372658064944e+00	3.70333630614027e+02	9.42027499901312e+02	3.70333630614027e+02	1
24	33	31	32	3.00001005765276e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.82966470184442e-01	9.89456920151830e+02	9.72602976201213e+02	9.89456920151830e+02	1
25	34	26	27	3.00001148747890e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.14954177122012e+00	8.81065010562469e+02	1.01282103280206e+03	8.81065010562469e+02	1
25	34	27	28	3.00004579365089e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.59525115873616e+00	2.30727714492039e+02	1.06025179737209e+03	2.30727714492039e+02	1
25	34	28	29	3.00031040322358e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.17600876549858e+01	3.23849045347743e+01	1.02854740672278e+03	3.23849045347743e+01	1
25	34	29	30	3.00047982268310e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.66041816404408e+01	2.10020864583491e+01	9.78785052133142e+02	2.10020864583491e+01	1
25	34	30	31	3.00094875111877e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.66235659895249e+01	1.05166243969130e+01	5.95488775525649e+02	1.05166243969130e+01	1
25	34	31	32	3.00061133723888e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.00974355115558e+01	1.54157979171290e+01	4.63975983669966e+02	1.54157979171290e+01	1
25	34	32	33	3.00014684514581e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.15933696165855e+01	6.80447786871869e+01	7.88868269799317e+02	6.80447786871869e+01	1
26	35	27	28	3.00001156837608e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.15824955778691e+00	8.65987504168265e+02	1.00302964375188e+03	8.65987504168265e+02	1
26	35	28	29	3.00004629214241e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.65966777878761e+00	2.31982869617641e+02	1.08096310278801e+03	2.31982869617641e+02	1
